,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,RAPE16,FONDL16,ROBBE16,AGG_A16,geo_address,lat_lng,lat,long,Assault,Robbery,Fondling,Rape,AGG_A16_hover_text,ROBBE16_hover_text,FONDL16_hover_text,RAPE16_hover_text
21,Occidental College,Occidental College,1600 CAMPUS RD,LOS ANGELES,CA,900413392,2,"Private nonprofit, 4-year or above",863,1106,1969,6,4,1,2,"1600 CAMPUS RD, LOS ANGELES, CA","[34.1273233, -118.2102962]",34.1273233,-118.2102962,1,0.5,2,3,"Occidental College<br>Los Angeles, CA<br>Crime Count: 2<br>Enrollment: 1969<br>Rate per 1000 students: 1.0","Occidental College<br>Los Angeles, CA<br>Crime Count: 1<br>Enrollment: 1969<br>Rate per 1000 students: 0.5","Occidental College<br>Los Angeles, CA<br>Crime Count: 4<br>Enrollment: 1969<br>Rate per 1000 students: 2.0","Occidental College<br>Los Angeles, CA<br>Crime Count: 6<br>Enrollment: 1969<br>Rate per 1000 students: 3.0"
22,Pepperdine University,Malibu - Main Campus,24255 Pacific Coast Highway,Malibu,CA,90263,2,"Private nonprofit, 4-year or above",3197,4629,7826,2,0,0,0,"24255 Pacific Coast Highway, Malibu, CA","[34.0390661, -118.7056781]",34.0390661,-118.7056781,0,0,0,0.3,"Pepperdine University<br>Malibu, CA<br>Crime Count: 0<br>Enrollment: 7826<br>Rate per 1000 students: 0.0","Pepperdine University<br>Malibu, CA<br>Crime Count: 0<br>Enrollment: 7826<br>Rate per 1000 students: 0.0","Pepperdine University<br>Malibu, CA<br>Crime Count: 0<br>Enrollment: 7826<br>Rate per 1000 students: 0.0","Pepperdine University<br>Malibu, CA<br>Crime Count: 2<br>Enrollment: 7826<br>Rate per 1000 students: 0.3"
23,San Joaquin Valley College-Visalia,Hesperia Campus,9331 Mariposa Rd,Hesperia,CA,92344,6,"Private for-profit, 2-year",1651,3902,5553,0,0,0,1,"9331 Mariposa Rd, Hesperia, CA","[34.4206648, -117.383116]",34.4206648,-117.383116,0.2,0,0,0,"San Joaquin Valley College-Visalia<br>Hesperia, CA<br>Crime Count: 1<br>Enrollment: 5553<br>Rate per 1000 students: 0.2","San Joaquin Valley College-Visalia<br>Hesperia, CA<br>Crime Count: 0<br>Enrollment: 5553<br>Rate per 1000 students: 0.0","San Joaquin Valley College-Visalia<br>Hesperia, CA<br>Crime Count: 0<br>Enrollment: 5553<br>Rate per 1000 students: 0.0","San Joaquin Valley College-Visalia<br>Hesperia, CA<br>Crime Count: 0<br>Enrollment: 5553<br>Rate per 1000 students: 0.0"
24,University of Colorado Denver/Anschutz Medical Campus,CU Denver - Anschutz Medical Campus,13001 E. 17th Pl.,Aurora,CO,80045,1,"Public, 4-year or above",10164,13796,23960,0,2,0,1,"13001 E. 17th Pl., Aurora, CO","[39.7452818, -104.8375727]",39.7452818,-104.8375727,0,0,0.1,0,"University of Colorado Denver/Anschutz Medical Campus<br>Aurora, CO<br>Crime Count: 1<br>Enrollment: 23960<br>Rate per 1000 students: 0.0","University of Colorado Denver/Anschutz Medical Campus<br>Aurora, CO<br>Crime Count: 0<br>Enrollment: 23960<br>Rate per 1000 students: 0.0","University of Colorado Denver/Anschutz Medical Campus<br>Aurora, CO<br>Crime Count: 2<br>Enrollment: 23960<br>Rate per 1000 students: 0.1","University of Colorado Denver/Anschutz Medical Campus<br>Aurora, CO<br>Crime Count: 0<br>Enrollment: 23960<br>Rate per 1000 students: 0.0"
25,University of Colorado Boulder,Main Campus,Campus Box 17 UCB,Boulder,CO,803090017,1,"Public, 4-year or above",18983,14994,33977,14,12,1,8,"Campus Box 17 UCB, Boulder, CO","[40.00758099999999, -105.2659417]",40.007581,-105.2659417,0.2,0,0.4,0.4,"University of Colorado Boulder<br>Boulder, CO<br>Crime Count: 8<br>Enrollment: 33977<br>Rate per 1000 students: 0.2","University of Colorado Boulder<br>Boulder, CO<br>Crime Count: 1<br>Enrollment: 33977<br>Rate per 1000 students: 0.0","University of Colorado Boulder<br>Boulder, CO<br>Crime Count: 12<br>Enrollment: 33977<br>Rate per 1000 students: 0.4","University of Colorado Boulder<br>Boulder, CO<br>Crime Count: 14<br>Enrollment: 33977<br>Rate per 1000 students: 0.4"
26,Colorado College,Colorado College,14 E CACHE LA POUDRE,COLORADO SPRINGS,CO,80903,2,"Private nonprofit, 4-year or above",966,1148,2114,14,0,0,0,"14 E CACHE LA POUDRE, COLORADO SPRINGS, CO","[38.847021, -104.823665]",38.847021,-104.823665,0,0,0,6.6,"Colorado College<br>Colorado Springs, CO<br>Crime Count: 0<br>Enrollment: 2114<br>Rate per 1000 students: 0.0","Colorado College<br>Colorado Springs, CO<br>Crime Count: 0<br>Enrollment: 2114<br>Rate per 1000 students: 0.0","Colorado College<br>Colorado Springs, CO<br>Crime Count: 0<br>Enrollment: 2114<br>Rate per 1000 students: 0.0","Colorado College<br>Colorado Springs, CO<br>Crime Count: 14<br>Enrollment: 2114<br>Rate per 1000 students: 6.6"
27,Colorado School of Mines,Main Campus,1500 ILLINOIS ST,GOLDEN,CO,80401,1,"Public, 4-year or above",4257,1812,6069,8,1,0,0,"1500 ILLINOIS ST, GOLDEN, CO","[39.7510216, -105.2225769]",39.7510216,-105.2225769,0,0,0.2,1.3,"Colorado School of Mines<br>Golden, CO<br>Crime Count: 0<br>Enrollment: 6069<br>Rate per 1000 students: 0.0","Colorado School of Mines<br>Golden, CO<br>Crime Count: 0<br>Enrollment: 6069<br>Rate per 1000 students: 0.0","Colorado School of Mines<br>Golden, CO<br>Crime Count: 1<br>Enrollment: 6069<br>Rate per 1000 students: 0.2","Colorado School of Mines<br>Golden, CO<br>Crime Count: 8<br>Enrollment: 6069<br>Rate per 1000 students: 1.3"
28,Colorado State University-Fort Collins,Main Campus,102 Administration Building,Fort Collins,CO,805230100,1,"Public, 4-year or above",15238,16618,31856,14,7,0,0,"102 Administration Building, Fort Collins, CO","[40.5747743, -105.0807267]",40.5747743,-105.0807267,0,0,0.2,0.4,"Colorado State University-Fort Collins<br>Fort Collins, CO<br>Crime Count: 0<br>Enrollment: 31856<br>Rate per 1000 students: 0.0","Colorado State University-Fort Collins<br>Fort Collins, CO<br>Crime Count: 0<br>Enrollment: 31856<br>Rate per 1000 students: 0.0","Colorado State University-Fort Collins<br>Fort Collins, CO<br>Crime Count: 7<br>Enrollment: 31856<br>Rate per 1000 students: 0.2","Colorado State University-Fort Collins<br>Fort Collins, CO<br>Crime Count: 14<br>Enrollment: 31856<br>Rate per 1000 students: 0.4"
29,Pikes Peak Community College,Rampart Range Campus,11195 Highway 83,Colorado Springs,CO,809213602,4,"Public, 2-year",5631,7523,13154,0,1,0,0,"11195 Highway 83, Colorado Springs, CO","[38.9987273, -104.7809711]",38.9987273,-104.7809711,0,0,0.1,0,"Pikes Peak Community College<br>Colorado Springs, CO<br>Crime Count: 0<br>Enrollment: 13154<br>Rate per 1000 students: 0.0","Pikes Peak Community College<br>Colorado Springs, CO<br>Crime Count: 0<br>Enrollment: 13154<br>Rate per 1000 students: 0.0","Pikes Peak Community College<br>Colorado Springs, CO<br>Crime Count: 1<br>Enrollment: 13154<br>Rate per 1000 students: 0.1","Pikes Peak Community College<br>Colorado Springs, CO<br>Crime Count: 0<br>Enrollment: 13154<br>Rate per 1000 students: 0.0"
30,Regis University,Northwest Denver Campus,3333 REGIS BLVD,DENVER,CO,802211099,2,"Private nonprofit, 4-year or above",3141,5227,8368,4,3,0,1,"3333 REGIS BLVD, DENVER, CO","[39.7878312, -105.02576]",39.7878312,-105.02576,0.1,0,0.4,0.5,"Regis University<br>Denver, CO<br>Crime Count: 1<br>Enrollment: 8368<br>Rate per 1000 students: 0.1","Regis University<br>Denver, CO<br>Crime Count: 0<br>Enrollment: 8368<br>Rate per 1000 students: 0.0","Regis University<br>Denver, CO<br>Crime Count: 3<br>Enrollment: 8368<br>Rate per 1000 students: 0.4","Regis University<br>Denver, CO<br>Crime Count: 4<br>Enrollment: 8368<br>Rate per 1000 students: 0.5"
31,Intellitec College-Grand Junction,INTELLITEC COLLEGE - Albuquerque,5001 Montgomery Blvd. NE Suite A24,Albuquerque,NM,87109,6,"Private for-profit, 2-year",434,508,942,0,0,0,1,"5001 Montgomery Blvd. NE Suite A24, Albuquerque, NM","[35.1327927, -106.587975]",35.1327927,-106.587975,1.1,0,0,0,"Intellitec College-Grand Junction<br>Albuquerque, NM<br>Crime Count: 1<br>Enrollment: 942<br>Rate per 1000 students: 1.1","Intellitec College-Grand Junction<br>Albuquerque, NM<br>Crime Count: 0<br>Enrollment: 942<br>Rate per 1000 students: 0.0","Intellitec College-Grand Junction<br>Albuquerque, NM<br>Crime Count: 0<br>Enrollment: 942<br>Rate per 1000 students: 0.0","Intellitec College-Grand Junction<br>Albuquerque, NM<br>Crime Count: 0<br>Enrollment: 942<br>Rate per 1000 students: 0.0"
32,Barry University,Main Campus,11300 NE 2ND AVE,MIAMI,FL,331616695,2,"Private nonprofit, 4-year or above",2600,4804,7404,1,1,1,0,"11300 NE 2ND AVE, MIAMI, FL","[25.8790842, -80.1963899]",25.8790842,-80.1963899,0,0.1,0.1,0.1,"Barry University<br>Miami, FL<br>Crime Count: 0<br>Enrollment: 7404<br>Rate per 1000 students: 0.0","Barry University<br>Miami, FL<br>Crime Count: 1<br>Enrollment: 7404<br>Rate per 1000 students: 0.1","Barry University<br>Miami, FL<br>Crime Count: 1<br>Enrollment: 7404<br>Rate per 1000 students: 0.1","Barry University<br>Miami, FL<br>Crime Count: 1<br>Enrollment: 7404<br>Rate per 1000 students: 0.1"
33,Florida Agricultural and Mechanical University,Main Campus,Lee Hall    1601 S. Martin Luther King Jr. Blvd,Tallahassee,FL,32307,1,"Public, 4-year or above",3419,6200,9619,6,0,1,0,"Lee Hall    1601 S. Martin Luther King Jr. Blvd, Tallahassee, FL","[30.42685509999999, -84.2851136]",30.4268551,-84.2851136,0,0.1,0,0.6,"Florida Agricultural and Mechanical University<br>Tallahassee, FL<br>Crime Count: 0<br>Enrollment: 9619<br>Rate per 1000 students: 0.0","Florida Agricultural and Mechanical University<br>Tallahassee, FL<br>Crime Count: 1<br>Enrollment: 9619<br>Rate per 1000 students: 0.1","Florida Agricultural and Mechanical University<br>Tallahassee, FL<br>Crime Count: 0<br>Enrollment: 9619<br>Rate per 1000 students: 0.0","Florida Agricultural and Mechanical University<br>Tallahassee, FL<br>Crime Count: 6<br>Enrollment: 9619<br>Rate per 1000 students: 0.6"
34,Florida State College at Jacksonville,North,4501 CAPPER ROAD,JACKSONVILLE,FL,32218,1,"Public, 4-year or above",9585,14493,24078,0,0,0,1,"4501 CAPPER ROAD, JACKSONVILLE, FL","[30.4291817, -81.7182687]",30.4291817,-81.7182687,0,0,0,0,"Florida State College at Jacksonville<br>Jacksonville, FL<br>Crime Count: 1<br>Enrollment: 24078<br>Rate per 1000 students: 0.0","Florida State College at Jacksonville<br>Jacksonville, FL<br>Crime Count: 0<br>Enrollment: 24078<br>Rate per 1000 students: 0.0","Florida State College at Jacksonville<br>Jacksonville, FL<br>Crime Count: 0<br>Enrollment: 24078<br>Rate per 1000 students: 0.0","Florida State College at Jacksonville<br>Jacksonville, FL<br>Crime Count: 0<br>Enrollment: 24078<br>Rate per 1000 students: 0.0"
35,Florida International University,Modesto A. Maidique Campus,11200 S.W. 8 Street,MIAMI,FL,331990001,1,"Public, 4-year or above",23753,31250,55003,7,4,7,2,"11200 S.W. 8 Street, MIAMI, FL","[25.7590369, -80.37412929999999]",25.7590369,-80.3741293,0,0.1,0.1,0.1,"Florida International University<br>Miami, FL<br>Crime Count: 2<br>Enrollment: 55003<br>Rate per 1000 students: 0.0","Florida International University<br>Miami, FL<br>Crime Count: 7<br>Enrollment: 55003<br>Rate per 1000 students: 0.1","Florida International University<br>Miami, FL<br>Crime Count: 4<br>Enrollment: 55003<br>Rate per 1000 students: 0.1","Florida International University<br>Miami, FL<br>Crime Count: 7<br>Enrollment: 55003<br>Rate per 1000 students: 0.1"
36,Florida International University,Biscayne Bay Campus,3000 NE 15th St,Miami,FL,33181,1,"Public, 4-year or above",23753,31250,55003,1,0,0,0,"3000 NE 15th St, Miami, FL","[25.7583644, -80.2428918]",25.7583644,-80.2428918,0,0,0,0,"Florida International University<br>Miami, FL<br>Crime Count: 0<br>Enrollment: 55003<br>Rate per 1000 students: 0.0","Florida International University<br>Miami, FL<br>Crime Count: 0<br>Enrollment: 55003<br>Rate per 1000 students: 0.0","Florida International University<br>Miami, FL<br>Crime Count: 0<br>Enrollment: 55003<br>Rate per 1000 students: 0.0","Florida International University<br>Miami, FL<br>Crime Count: 1<br>Enrollment: 55003<br>Rate per 1000 students: 0.0"
37,Florida Memorial University,Main Campus,15800 NW 42 AVE,Miami Gardens,FL,330546199,2,"Private nonprofit, 4-year or above",486,853,1339,2,0,1,1,"15800 NW 42 AVE, Miami Gardens, FL","[25.9182546, -80.27078999999999]",25.9182546,-80.27079,0.7,0.7,0,1.5,"Florida Memorial University<br>Miami Gardens, FL<br>Crime Count: 1<br>Enrollment: 1339<br>Rate per 1000 students: 0.7","Florida Memorial University<br>Miami Gardens, FL<br>Crime Count: 1<br>Enrollment: 1339<br>Rate per 1000 students: 0.7","Florida Memorial University<br>Miami Gardens, FL<br>Crime Count: 0<br>Enrollment: 1339<br>Rate per 1000 students: 0.0","Florida Memorial University<br>Miami Gardens, FL<br>Crime Count: 2<br>Enrollment: 1339<br>Rate per 1000 students: 1.5"
38,Florida State University,Main Campus,211 WESTCOTT BLDG,TALLAHASSEE,FL,323061037,1,"Public, 4-year or above",18305,22868,41173,16,1,5,4,"211 WESTCOTT BLDG, TALLAHASSEE, FL","[30.4407399, -84.2918905]",30.4407399,-84.2918905,0.1,0.1,0,0.4,"Florida State University<br>Tallahassee, FL<br>Crime Count: 4<br>Enrollment: 41173<br>Rate per 1000 students: 0.1","Florida State University<br>Tallahassee, FL<br>Crime Count: 5<br>Enrollment: 41173<br>Rate per 1000 students: 0.1","Florida State University<br>Tallahassee, FL<br>Crime Count: 1<br>Enrollment: 41173<br>Rate per 1000 students: 0.0","Florida State University<br>Tallahassee, FL<br>Crime Count: 16<br>Enrollment: 41173<br>Rate per 1000 students: 0.4"
39,State College of Florida-Manatee-Sarasota,Bradenton Campus,5840 26TH ST W,BRADENTON,FL,34207,1,"Public, 4-year or above",4043,6437,10480,0,0,1,1,"5840 26TH ST W, BRADENTON, FL","[27.439483, -82.594276]",27.439483,-82.594276,0.1,0.1,0,0,"State College of Florida-Manatee-Sarasota<br>Bradenton, FL<br>Crime Count: 1<br>Enrollment: 10480<br>Rate per 1000 students: 0.1","State College of Florida-Manatee-Sarasota<br>Bradenton, FL<br>Crime Count: 1<br>Enrollment: 10480<br>Rate per 1000 students: 0.1","State College of Florida-Manatee-Sarasota<br>Bradenton, FL<br>Crime Count: 0<br>Enrollment: 10480<br>Rate per 1000 students: 0.0","State College of Florida-Manatee-Sarasota<br>Bradenton, FL<br>Crime Count: 0<br>Enrollment: 10480<br>Rate per 1000 students: 0.0"
40,Rollins College,Main Campus,1000 HOLT AVE,WINTER PARK,FL,327894499,2,"Private nonprofit, 4-year or above",1333,1907,3240,16,5,1,2,"1000 HOLT AVE, WINTER PARK, FL","[28.5926397, -81.3483372]",28.5926397,-81.3483372,0.6,0.3,1.5,4.9,"Rollins College<br>Winter Park, FL<br>Crime Count: 2<br>Enrollment: 3240<br>Rate per 1000 students: 0.6","Rollins College<br>Winter Park, FL<br>Crime Count: 1<br>Enrollment: 3240<br>Rate per 1000 students: 0.3","Rollins College<br>Winter Park, FL<br>Crime Count: 5<br>Enrollment: 3240<br>Rate per 1000 students: 1.5","Rollins College<br>Winter Park, FL<br>Crime Count: 16<br>Enrollment: 3240<br>Rate per 1000 students: 4.9"
41,Clayton  State University,Clayton State University,2000 Clayton State Blvd.,MORROW,GA,302600285,1,"Public, 4-year or above",2188,4808,6996,1,0,0,0,"2000 Clayton State Blvd., MORROW, GA","[33.5944329, -84.33076100000001]",33.5944329,-84.330761,0,0,0,0.1,"Clayton  State University<br>Morrow, GA<br>Crime Count: 0<br>Enrollment: 6996<br>Rate per 1000 students: 0.0","Clayton  State University<br>Morrow, GA<br>Crime Count: 0<br>Enrollment: 6996<br>Rate per 1000 students: 0.0","Clayton  State University<br>Morrow, GA<br>Crime Count: 0<br>Enrollment: 6996<br>Rate per 1000 students: 0.0","Clayton  State University<br>Morrow, GA<br>Crime Count: 1<br>Enrollment: 6996<br>Rate per 1000 students: 0.1"
42,Georgia State University,Main Campus,PO Box 3965,ATLANTA,GA,303023965,1,"Public, 4-year or above",13081,19156,32237,4,0,8,7,"PO Box 3965, ATLANTA, GA","[33.753068, -84.38528190000001]",33.753068,-84.3852819,0.2,0.2,0,0.1,"Georgia State University<br>Atlanta, GA<br>Crime Count: 7<br>Enrollment: 32237<br>Rate per 1000 students: 0.2","Georgia State University<br>Atlanta, GA<br>Crime Count: 8<br>Enrollment: 32237<br>Rate per 1000 students: 0.2","Georgia State University<br>Atlanta, GA<br>Crime Count: 0<br>Enrollment: 32237<br>Rate per 1000 students: 0.0","Georgia State University<br>Atlanta, GA<br>Crime Count: 4<br>Enrollment: 32237<br>Rate per 1000 students: 0.1"
43,University of Georgia,Main Campus,The University of Georgia,ATHENS,GA,30602,1,"Public, 4-year or above",15584,20990,36574,14,4,2,1,"The University of Georgia, ATHENS, GA","[33.9480053, -83.3773221]",33.9480053,-83.3773221,0,0.1,0.1,0.4,"University of Georgia<br>Athens, GA<br>Crime Count: 1<br>Enrollment: 36574<br>Rate per 1000 students: 0.0","University of Georgia<br>Athens, GA<br>Crime Count: 2<br>Enrollment: 36574<br>Rate per 1000 students: 0.1","University of Georgia<br>Athens, GA<br>Crime Count: 4<br>Enrollment: 36574<br>Rate per 1000 students: 0.1","University of Georgia<br>Athens, GA<br>Crime Count: 14<br>Enrollment: 36574<br>Rate per 1000 students: 0.4"
44,Southern Crescent Technical College,Flint River Campus,1533 Hwy 19 South,Thomaston,GA,30286,4,"Public, 2-year",1596,3107,4703,0,1,0,0,"1533 Hwy 19 South, Thomaston, GA","[32.8619399, -84.3174878]",32.8619399,-84.3174878,0,0,0.2,0,"Southern Crescent Technical College<br>Thomaston, GA<br>Crime Count: 0<br>Enrollment: 4703<br>Rate per 1000 students: 0.0","Southern Crescent Technical College<br>Thomaston, GA<br>Crime Count: 0<br>Enrollment: 4703<br>Rate per 1000 students: 0.0","Southern Crescent Technical College<br>Thomaston, GA<br>Crime Count: 1<br>Enrollment: 4703<br>Rate per 1000 students: 0.2","Southern Crescent Technical College<br>Thomaston, GA<br>Crime Count: 0<br>Enrollment: 4703<br>Rate per 1000 students: 0.0"
45,LaGrange College,LaGrange College,601 Broad Street,LaGrange,GA,302402999,2,"Private nonprofit, 4-year or above",492,534,1026,0,1,0,1,"601 Broad Street, LaGrange, GA","[33.037953, -85.04593799999999]",33.037953,-85.045938,1,0,1,0,"LaGrange College<br>Lagrange, GA<br>Crime Count: 1<br>Enrollment: 1026<br>Rate per 1000 students: 1.0","LaGrange College<br>Lagrange, GA<br>Crime Count: 0<br>Enrollment: 1026<br>Rate per 1000 students: 0.0","LaGrange College<br>Lagrange, GA<br>Crime Count: 1<br>Enrollment: 1026<br>Rate per 1000 students: 1.0","LaGrange College<br>Lagrange, GA<br>Crime Count: 0<br>Enrollment: 1026<br>Rate per 1000 students: 0.0"
46,Mercer University,Atlanta Campus,3001 Mercer University Drive,Atlanta,GA,30341,2,"Private nonprofit, 4-year or above",3179,5436,8615,1,0,0,0,"3001 Mercer University Drive, Atlanta, GA","[33.8738198, -84.2630939]",33.8738198,-84.2630939,0,0,0,0.1,"Mercer University<br>Atlanta, GA<br>Crime Count: 0<br>Enrollment: 8615<br>Rate per 1000 students: 0.0","Mercer University<br>Atlanta, GA<br>Crime Count: 0<br>Enrollment: 8615<br>Rate per 1000 students: 0.0","Mercer University<br>Atlanta, GA<br>Crime Count: 0<br>Enrollment: 8615<br>Rate per 1000 students: 0.0","Mercer University<br>Atlanta, GA<br>Crime Count: 1<br>Enrollment: 8615<br>Rate per 1000 students: 0.1"
47,Savannah College of Art and Design,Main Campus - Savannah,342 BULL ST,SAVANNAH,GA,314023146,2,"Private nonprofit, 4-year or above",4195,8169,12364,4,1,1,2,"342 BULL ST, SAVANNAH, GA","[32.072944, -81.093773]",32.072944,-81.093773,0.2,0.1,0.1,0.3,"Savannah College of Art and Design<br>Savannah, GA<br>Crime Count: 2<br>Enrollment: 12364<br>Rate per 1000 students: 0.2","Savannah College of Art and Design<br>Savannah, GA<br>Crime Count: 1<br>Enrollment: 12364<br>Rate per 1000 students: 0.1","Savannah College of Art and Design<br>Savannah, GA<br>Crime Count: 1<br>Enrollment: 12364<br>Rate per 1000 students: 0.1","Savannah College of Art and Design<br>Savannah, GA<br>Crime Count: 4<br>Enrollment: 12364<br>Rate per 1000 students: 0.3"
48,Savannah State University,Savannah State University,3219 COLLEGE STREET,SAVANNAH,GA,31404,1,"Public, 4-year or above",1977,2978,4955,0,0,3,9,"3219 COLLEGE STREET, SAVANNAH, GA","[32.0229767, -81.05557560000001]",32.0229767,-81.0555756,1.8,0.6,0,0,"Savannah State University<br>Savannah, GA<br>Crime Count: 9<br>Enrollment: 4955<br>Rate per 1000 students: 1.8","Savannah State University<br>Savannah, GA<br>Crime Count: 3<br>Enrollment: 4955<br>Rate per 1000 students: 0.6","Savannah State University<br>Savannah, GA<br>Crime Count: 0<br>Enrollment: 4955<br>Rate per 1000 students: 0.0","Savannah State University<br>Savannah, GA<br>Crime Count: 0<br>Enrollment: 4955<br>Rate per 1000 students: 0.0"
